"STATIONID","STATIONNAME","YEAR","APR_1_DATE","APR_1_DEPTH","APR_1_SWE","APR_1_CODE","APR_1_STATION","lat","long","swe_anom","depth_anom"
"1A12","KAZA LAKE",2001,"2001-03-29",113,312,"","",56.0166666666667,-126.283333333333,-8.45965770171149,-2.78849006229606
"1A12","KAZA LAKE",2002,"2002-03-27",120,390,"","",56.0166666666667,-126.283333333333,14.4254278728607,3.23346188074756
"1A12","KAZA LAKE",2003,"2003-03-28",102,271,"","",56.0166666666667,-126.283333333333,-20.4889975550122,-12.2515574013646
"1A12","KAZA LAKE",2004,"2004-03-27",100,307,"","",56.0166666666667,-126.283333333333,-9.92665036674816,-13.972115099377
"1A12","KAZA LAKE",2005,"2005-04-03",135,408,"","",56.0166666666667,-126.283333333333,19.7066014669927,16.137644615841
"1A12","KAZA LAKE",2006,"2006-03-27",100,275,"","",56.0166666666667,-126.283333333333,-19.3154034229829,-13.972115099377
"1A12","KAZA LAKE",2007,"2007-03-27",136,414,"","",56.0166666666667,-126.283333333333,21.4669926650367,16.9979234648472
"1A12","KAZA LAKE",2008,"2008-03-28",142,465,"","",56.0166666666667,-126.283333333333,36.4303178484108,22.1595965588846
"1A12","KAZA LAKE",2009,"2009-03-27",137,418,"","",56.0166666666667,-126.283333333333,22.640586797066,17.8582023138535
"1A12","KAZA LAKE",2010,"2010-03-29",82,220,"","",56.0166666666667,-126.283333333333,-35.4523227383863,-29.4571343814892
"1A12","KAZA LAKE",2011,"2011-04-06",126,365,"","",56.0166666666667,-126.283333333333,7.09046454767728,8.39513497478492
"1A12","KAZA LAKE",2012,"2012-03-27",143,476,"raw","",56.0166666666667,-126.283333333333,39.6577017114915,23.0198754078908
"1A12","KAZA LAKE",2013,"2013-03-27",110,346,"raw","",56.0166666666667,-126.283333333333,1.51589242053791,-5.36932660931474
"1A12","KAZA LAKE",2014,"2014-03-28",117,346,"raw","",56.0166666666667,-126.283333333333,1.51589242053791,0.652625333728873
"1A14","HEDRICK LAKE",1967,"1967-03-31",295,1046,"","",54.1,-121,55.6084498661113,64.1320474777448
"1A14","HEDRICK LAKE",1968,"1968-03-29",185,678,"","",54.1,-121,0.862838440940195,2.93026706231454
"1A14","HEDRICK LAKE",1969,"1969-03-28",170,518,"","",54.1,-121,-22.9396013091342,-5.4154302670623
"1A14","HEDRICK LAKE",1970,"1970-03-30",188,566,"","",54.1,-121,-15.7988693841119,4.59940652818991
"1A14","HEDRICK LAKE",1971,"1971-04-01",185,627,"","",54.1,-121,-6.72418922939602,2.93026706231454
"1A14","HEDRICK LAKE",1972,"1972-03-30",193,907,"","",54.1,-121,34.9300803332341,7.38130563798221
"1A14","HEDRICK LAKE",1973,"1973-03-31",206,696,"","",54.1,-121,3.54061291282355,14.6142433234421
"1A14","HEDRICK LAKE",1974,"1974-04-01",241,894,"","",54.1,-121,32.9961321035406,34.0875370919882
"1A14","HEDRICK LAKE",1975,"1975-03-26",196,655,"","",54.1,-121,-2.558762273133,9.05044510385757
"1A14","HEDRICK LAKE",1976,"1976-04-01",218,790,"","",54.1,-121,17.5245462659922,21.2908011869436
"1A14","HEDRICK LAKE",1977,"1977-04-01",226,650,"","",54.1,-121,-3.30258851532282,25.7418397626113
"1A14","HEDRICK LAKE",1978,"1978-03-31",127,351,"","",54.1,-121,-47.7833977982743,-29.339762611276
"1A14","HEDRICK LAKE",1979,"1979-03-28",191,803,"","",54.1,-121,19.4584944956858,6.2685459940653
"1A14","HEDRICK LAKE",1980,"1980-03-27",178,565,"","",54.1,-121,-15.9476346325498,-0.96439169139465
"1A14","HEDRICK LAKE",1981,"1981-04-01",148,489,"","",54.1,-121,-27.2537935138352,-17.6557863501484
"1A14","HEDRICK LAKE",1982,"1982-04-02",218,822,"","",54.1,-121,22.2850342160071,21.2908011869436
"1A14","HEDRICK LAKE",1983,"1983-03-25",119,435,"","",54.1,-121,-35.2871169294853,-33.7908011869436
"1A14","HEDRICK LAKE",1984,"1984-03-30",129,485,"","",54.1,-121,-27.848854507587,-28.227002967359
"1A14","HEDRICK LAKE",1985,"1985-03-28",214,791,"","",54.1,-121,17.6733115144302,19.0652818991098
"1A14","HEDRICK LAKE",1986,"1986-03-27",200,683,"","",54.1,-121,1.60666468313002,11.2759643916914
"1A14","HEDRICK LAKE",1987,"1987-03-27",171,581,"","",54.1,-121,-13.5673906575424,-4.85905044510385
"1A14","HEDRICK LAKE",1988,"1988-03-30",229,829,"","",54.1,-121,23.3263909550729,27.4109792284867
"1A14","HEDRICK LAKE",1989,"1989-03-30",195,701,"","",54.1,-121,4.28443915501338,8.49406528189911
"1A14","HEDRICK LAKE",1990,"1990-04-03",219,909,"","",54.1,-121,35.2276108301101,21.8471810089021
"1A14","HEDRICK LAKE",1991,"1991-03-26",238,968,"","",54.1,-121,44.00476048795,32.4183976261128
"1A14","HEDRICK LAKE",1992,"1992-03-29",183,812,"","",54.1,-121,20.7973817316275,1.81750741839763
"1A14","HEDRICK LAKE",1993,"1993-04-01",109,405,"","",54.1,-121,-39.7500743826242,-39.3545994065282
"1A14","HEDRICK LAKE",1994,"1994-03-26",222,881,"","",54.1,-121,31.0621838738471,23.5163204747775
"1A14","HEDRICK LAKE",1995,"1995-03-30",134,516,"","",54.1,-121,-23.2371318060101,-25.4451038575668
"1A14","HEDRICK LAKE",1996,"1996-03-29",163,598,"","",54.1,-121,-11.038381434097,-9.31008902077151
"1A14","HEDRICK LAKE",1997,"1997-04-01",246,869,"","",54.1,-121,29.2770008925915,36.8694362017804
"1A14","HEDRICK LAKE",1998,"1998-03-26",132,430,"","",54.1,-121,-36.0309431716751,-26.5578635014837
"1A14","HEDRICK LAKE",1999,"1999-03-28",206,890,"","",54.1,-121,32.4010711097887,14.6142433234421
"1A14","HEDRICK LAKE",2000,"2000-03-28",178,603,"","",54.1,-121,-10.2945551919072,-0.96439169139465
"1A14","HEDRICK LAKE",2001,"2001-03-31",146,439,"","",54.1,-121,-34.6920559357334,-18.7685459940653
"1A14","HEDRICK LAKE",2002,"2002-03-26",186,698,"","",54.1,-121,3.83814340969948,3.486646884273
"1A14","HEDRICK LAKE",2003,"2003-03-27",151,503,"","",54.1,-121,-25.1710800357037,-15.986646884273
"1A14","HEDRICK LAKE",2004,"2004-03-26",167,621,"","",54.1,-121,-7.61678072002381,-7.08456973293767
"1A14","HEDRICK LAKE",2005,"2005-04-02",150,598,"","",54.1,-121,-11.038381434097,-16.5430267062314
"1A14","HEDRICK LAKE",2006,"2006-03-26",133,447,"","",54.1,-121,-33.5019339482297,-26.0014836795252
"1A14","HEDRICK LAKE",2007,"2007-03-26",208,835,"","",54.1,-121,24.2189824457007,15.727002967359
"1A14","HEDRICK LAKE",2008,"2008-03-27",217,850,"","",54.1,-121,26.4504611722701,20.7344213649852
"1A14","HEDRICK LAKE",2009,"2009-03-26",240,946,"","",54.1,-121,40.7319250223148,33.5311572700297
"1A14","HEDRICK LAKE",2010,"2010-03-28",141,532,"","",54.1,-121,-20.8568878310027,-21.5504451038576
"1A14","HEDRICK LAKE",2011,"2011-04-05",231,891,"","",54.1,-121,32.5498363582267,28.5237388724036
"1A14","HEDRICK LAKE",2012,"2012-03-26",259,1041,"raw","",54.1,-121,54.8646236239214,44.1023738872404
"1A14","HEDRICK LAKE",2013,"2013-03-26",287,1066,"raw","",54.1,-121,58.5837548348706,59.6810089020772
"1A15","KNUDSEN LAKE",1967,"1967-03-31",351,1255,"","",54.3,-120.766666666667,56.6661118508655,60.3471904979443
"1A15","KNUDSEN LAKE",1970,"1970-03-30",218,602,"","",54.3,-120.766666666667,-24.8501997336884,-0.411146642302429
"1A15","KNUDSEN LAKE",1971,"1971-04-01",229,813,"","",54.3,-120.766666666667,1.48968042609854,4.61397898583829
"1A15","KNUDSEN LAKE",1972,"1972-03-30",282,1232,"","",54.3,-120.766666666667,53.7949400798935,28.8259479214253
"1A15","KNUDSEN LAKE",1973,"1973-03-31",229,808,"","",54.3,-120.766666666667,0.86551264980026,4.61397898583829
"1A15","KNUDSEN LAKE",1974,"1974-04-01",279,1036,"","",54.3,-120.766666666667,29.3275632490013,27.4554591137506
"1A15","KNUDSEN LAKE",1975,"1975-03-26",216,744,"","",54.3,-120.766666666667,-7.12383488681758,-1.32480584741892
"1A15","KNUDSEN LAKE",1976,"1976-04-01",312,1123,"","",54.3,-120.766666666667,40.1880825565912,42.5308359981727
"1A15","KNUDSEN LAKE",1977,"1977-04-01",254,765,"","",54.3,-120.766666666667,-4.50233022636485,16.0347190497944
"1A15","KNUDSEN LAKE",1978,"1978-03-31",188,594,"","",54.3,-120.766666666667,-25.8488681757656,-14.1160347190498
"1A15","KNUDSEN LAKE",1979,"1979-03-28",217,847,"","",54.3,-120.766666666667,5.73402130492675,-0.867976244860669
"1A15","KNUDSEN LAKE",1980,"1980-03-27",215,690,"","",54.3,-120.766666666667,-13.8648468708389,-1.78163544997716
"1A15","KNUDSEN LAKE",1981,"1981-04-01",180,574,"","",54.3,-120.766666666667,-28.3455392809587,-17.7706715395158
"1A15","KNUDSEN LAKE",1982,"1982-04-01",249,925,"","",54.3,-120.766666666667,15.4710386151798,13.7505710370032
"1A15","KNUDSEN LAKE",1983,"1983-03-25",140,485,"","",54.3,-120.766666666667,-39.4557256990679,-36.0438556418456
"1A15","KNUDSEN LAKE",1984,"1984-03-30",197,684,"","",54.3,-120.766666666667,-14.6138482023968,-10.0045682960256
"1A15","KNUDSEN LAKE",1985,"1985-03-28",248,918,"","",54.3,-120.766666666667,14.5972037283622,13.293741434445
"1A15","KNUDSEN LAKE",1986,"1986-03-27",297,916,"","",54.3,-120.766666666667,14.3475366178429,35.678391959799
"1A15","KNUDSEN LAKE",1987,"1987-03-27",223,771,"","",54.3,-120.766666666667,-3.75332889480693,1.8730013704888
"1A15","KNUDSEN LAKE",1988,"1988-03-30",230,782,"","",54.3,-120.766666666667,-2.38015978695074,5.07080858839652
"1A15","KNUDSEN LAKE",1989,"1989-03-30",222,837,"","",54.3,-120.766666666667,4.48568575233022,1.41617176793056
"1A15","KNUDSEN LAKE",1990,"1990-04-03",299,1212,"","",54.3,-120.766666666667,51.2982689747004,36.5920511649155
"1A15","KNUDSEN LAKE",1991,"1991-03-26",294,1172,"","",54.3,-120.766666666667,46.3049267643142,34.3079031521243
"1A15","KNUDSEN LAKE",1992,"1992-03-29",191,802,"","",54.3,-120.766666666667,0.116511318242329,-12.7455459113751
"1A15","KNUDSEN LAKE",1993,"1993-04-01",147,506,"","",54.3,-120.766666666667,-36.8342210386152,-32.8460484239379
"1A15","KNUDSEN LAKE",1994,"1994-03-26",257,1041,"","",54.3,-120.766666666667,29.9517310252996,17.4052078574692
"1A15","KNUDSEN LAKE",1995,"1995-03-30",158,616,"","",54.3,-120.766666666667,-23.1025299600533,-27.8209227957972
"1A15","KNUDSEN LAKE",1996,"1996-03-29",205,775,"","",54.3,-120.766666666667,-3.25399467376831,-6.34993147555962
"1A15","KNUDSEN LAKE",1997,"1997-04-01",259,910,"","",54.3,-120.766666666667,13.5985352862849,18.3188670625857
"1A15","KNUDSEN LAKE",1998,"1998-03-26",194,640,"","",54.3,-120.766666666667,-20.1065246338216,-11.3750571037003
"1A15","KNUDSEN LAKE",1999,"1999-03-28",214,870,"","",54.3,-120.766666666667,8.6051930758988,-2.23846505253541
"1A15","KNUDSEN LAKE",2000,"2000-03-28",211,692,"","",54.3,-120.766666666667,-13.6151797603196,-3.60895386021014
"1A15","KNUDSEN LAKE",2001,"2001-03-31",160,509,"","",54.3,-120.766666666667,-36.4597203728362,-26.9072635906807
"1A15","KNUDSEN LAKE",2002,"2002-03-26",236,903,"","",54.3,-120.766666666667,12.7247003994674,7.81178620374601
"1A15","KNUDSEN LAKE",2003,"2003-03-27",178,544,"","",54.3,-120.766666666667,-32.0905459387483,-18.6843307446322
"1A15","KNUDSEN LAKE",2004,"2004-03-26",187,679,"","",54.3,-120.766666666667,-15.2380159786951,-14.572864321608
"1A15","KNUDSEN LAKE",2005,"2005-04-02",226,858,"","",54.3,-120.766666666667,7.10719041278296,3.24349017816354
"1A15","KNUDSEN LAKE",2006,"2006-03-26",174,621,"","",54.3,-120.766666666667,-22.478362183755,-20.5116491548652
"1A15","KNUDSEN LAKE",2007,"2007-03-26",310,1153,"","",54.3,-120.766666666667,43.9330892143808,41.6171767930562
"1A15","KNUDSEN LAKE",2008,"2008-03-27",225,908,"","",54.3,-120.766666666667,13.3488681757656,2.7866605756053
"1A15","KNUDSEN LAKE",2009,"2009-03-26",283,1093,"","",54.3,-120.766666666667,36.4430758988016,29.2827775239836
"1A15","KNUDSEN LAKE",2010,"2010-03-28",173,636,"","",54.3,-120.766666666667,-20.6058588548602,-20.9684787574235
"1A15","KNUDSEN LAKE",2011,"2011-04-05",241,925,"","",54.3,-120.766666666667,15.4710386151798,10.0959342165372
"1A15","KNUDSEN LAKE",2012,"2012-03-26",290,1264,"raw","",54.3,-120.766666666667,57.7896138482024,32.4805847418913
"1A15","KNUDSEN LAKE",2013,"2013-03-26",258,941,"raw","",54.3,-120.766666666667,17.4683754993342,17.8620374600274
"1A15","KNUDSEN LAKE",2014,"2014-03-27",244,1034,"raw","",54.3,-120.766666666667,29.077896138482,11.466423024212
"1A16","BURNS LAKE",1970,"1970-03-31",30,99,"","",54.2333333333333,-125.733333333333,-16.8566286742651,-29.5892707460184
"1A16","BURNS LAKE",1971,"1971-04-01",84,234,"","",54.2333333333333,-125.733333333333,96.5206958608278,97.1500419111484
"1A16","BURNS LAKE",1972,"1972-03-29",61,198,"","",54.2333333333333,-125.733333333333,66.2867426514697,43.1684828164292
"1A16","BURNS LAKE",1973,"1973-04-01",43,119,"","",54.2333333333333,-125.733333333333,-0.0599880023995136,0.92204526404025
"1A16","BURNS LAKE",1974,"1974-04-01",76,178,"","",54.2333333333333,-125.733333333333,49.4901019796041,78.3738474434199
"1A16","BURNS LAKE",1975,"1975-03-31",51,104,"","",54.2333333333333,-125.733333333333,-12.6574685062987,19.6982397317687
"1A16","BURNS LAKE",1976,"1976-03-31",66,142,"","",54.2333333333333,-125.733333333333,19.256148770246,54.9036043587595
"1A16","BURNS LAKE",1977,"1977-04-01",58,147,"","",54.2333333333333,-125.733333333333,23.4553089382123,36.127409891031
"1A16","BURNS LAKE",1978,"1978-03-31",33,86,"","",54.2333333333333,-125.733333333333,-27.7744451109778,-22.5481978206203
"1A16","BURNS LAKE",1979,"1979-03-31",32,96,"","",54.2333333333333,-125.733333333333,-19.376124775045,-24.8952221290863
"1A16","BURNS LAKE",1980,"1980-03-31",38,98,"","",54.2333333333333,-125.733333333333,-17.6964607078584,-10.81307627829
"1A16","BURNS LAKE",1981,"1981-04-01",0,0,"","",54.2333333333333,-125.733333333333,-100,-100
"1A16","BURNS LAKE",1982,"1982-03-31",88,220,"","",54.2333333333333,-125.733333333333,84.7630473905219,106.538139145013
"1A16","BURNS LAKE",1983,"1983-04-01",36,98,"","",54.2333333333333,-125.733333333333,-17.6964607078584,-15.5071248952221
"1A16","BURNS LAKE",1984,"1984-03-31",33,100,"","",54.2333333333333,-125.733333333333,-16.0167966406719,-22.5481978206203
"1A16","BURNS LAKE",1985,"1985-04-01",39,88,"","",54.2333333333333,-125.733333333333,-26.0947810437912,-8.46605196982396
"1A16","BURNS LAKE",1986,"1986-03-30",37,84,"","",54.2333333333333,-125.733333333333,-29.4541091781644,-13.1601005867561
"1A16","BURNS LAKE",1987,"1987-03-30",45,132,"","",54.2333333333333,-125.733333333333,10.8578284343131,5.61609388097235
"1A16","BURNS LAKE",1988,"1988-03-30",44,138,"","",54.2333333333333,-125.733333333333,15.8968206358728,3.2690695725063
"1A16","BURNS LAKE",1989,"1989-03-31",47,120,"","",54.2333333333333,-125.733333333333,0.779844031193755,10.3101424979045
"1A16","BURNS LAKE",1990,"1990-03-31",38,134,"","",54.2333333333333,-125.733333333333,12.5374925014997,-10.81307627829
"1A16","BURNS LAKE",1991,"1991-04-02",34,96,"","",54.2333333333333,-125.733333333333,-19.376124775045,-20.2011735121542
"1A16","BURNS LAKE",1992,"1992-03-27",25,84,"","",54.2333333333333,-125.733333333333,-29.4541091781644,-41.3243922883487
"1A16","BURNS LAKE",1993,"1993-04-01",0,0,"","",54.2333333333333,-125.733333333333,-100,-100
"1A16","BURNS LAKE",1995,"1995-03-31",52,186,"","",54.2333333333333,-125.733333333333,56.2087582483503,22.0452640402347
"1A16","BURNS LAKE",1996,"1996-04-03",72,196,"","",54.2333333333333,-125.733333333333,64.6070785842831,68.9857502095557
"1A16","BURNS LAKE",1997,"1997-03-26",92,264,"","",54.2333333333333,-125.733333333333,121.715656868626,115.926236378877
"1A16","BURNS LAKE",1999,"1999-04-01",45,154,"","",54.2333333333333,-125.733333333333,29.3341331733653,5.61609388097235
"1A16","BURNS LAKE",2000,"2000-04-03",28,64,"","",54.2333333333333,-125.733333333333,-46.25074985003,-34.2833193629505
"1A16","BURNS LAKE",2001,"2001-04-02",36,104,"","",54.2333333333333,-125.733333333333,-12.6574685062987,-15.5071248952221
"1A16","BURNS LAKE",2002,"2002-03-29",53,140,"","",54.2333333333333,-125.733333333333,17.5764847030594,24.3922883487008
"1A16","BURNS LAKE",2003,"2003-03-31",33,80,"","",54.2333333333333,-125.733333333333,-32.8134373125375,-22.5481978206203
"1A16","BURNS LAKE",2004,"2004-03-31",32,72,"","",54.2333333333333,-125.733333333333,-39.5320935812837,-24.8952221290863
"1A16","BURNS LAKE",2005,"2005-04-01",19,66,"","",54.2333333333333,-125.733333333333,-44.5710857828434,-55.406538139145
"1A16","BURNS LAKE",2006,"2006-04-05",23,68,"","",54.2333333333333,-125.733333333333,-42.8914217156569,-46.0184409052808
"1A16","BURNS LAKE",2007,"2007-03-29",84,254,"","",54.2333333333333,-125.733333333333,113.317336532693,97.1500419111484
"1A16","BURNS LAKE",2008,"2008-03-31",69,172,"","",54.2333333333333,-125.733333333333,44.4511097780444,61.9446772841576
"1A16","BURNS LAKE",2009,"2009-03-30",68,168,"","",54.2333333333333,-125.733333333333,41.0917816436713,59.5976529756916
"1A16","BURNS LAKE",2010,"2010-03-31",21,52,"","",54.2333333333333,-125.733333333333,-56.3287342531494,-50.7124895222129
"1A16","BURNS LAKE",2011,"2011-03-30",59,132,"","",54.2333333333333,-125.733333333333,10.8578284343131,38.4744341994971
"1A16","BURNS LAKE",2012,"2012-03-28",61,162,"raw","",54.2333333333333,-125.733333333333,36.0527894421116,43.1684828164292
"1A16","BURNS LAKE",2013,"2013-04-03",56,112,"raw","",54.2333333333333,-125.733333333333,-5.93881223755249,31.4333612740989
"1A16","BURNS LAKE",2014,"2014-04-02",53,132,"raw","",54.2333333333333,-125.733333333333,10.8578284343131,24.3922883487008
"1A23","BIRD CREEK",1970,"",NA,127,"E","1A16",53.6666666666667,-125.333333333333,-8.96057347670251,NA
"1A23","BIRD CREEK",1971,"",NA,212,"E","1A16",53.6666666666667,-125.333333333333,51.9713261648745,NA
"1A23","BIRD CREEK",1972,"",NA,190,"E","1A16",53.6666666666667,-125.333333333333,36.2007168458781,NA
"1A23","BIRD CREEK",1973,"",NA,140,"E","1A16",53.6666666666667,-125.333333333333,0.358422939068093,NA
"1A23","BIRD CREEK",1974,"",NA,177,"E","1A16",53.6666666666667,-125.333333333333,26.8817204301075,NA
"1A23","BIRD CREEK",1975,"",NA,130,"E","1A16",53.6666666666667,-125.333333333333,-6.8100358422939,NA
"1A23","BIRD CREEK",1976,"",NA,154,"E","1A16",53.6666666666667,-125.333333333333,10.3942652329749,NA
"1A23","BIRD CREEK",1977,"",NA,157,"E","1A16",53.6666666666667,-125.333333333333,12.5448028673835,NA
"1A23","BIRD CREEK",1978,"",NA,119,"E","1A16",53.6666666666667,-125.333333333333,-14.6953405017921,NA
"1A23","BIRD CREEK",1979,"",NA,125,"E","1A16",53.6666666666667,-125.333333333333,-10.3942652329749,NA
"1A23","BIRD CREEK",1980,"",NA,126,"E","1A16",53.6666666666667,-125.333333333333,-9.67741935483871,NA
"1A23","BIRD CREEK",1981,"",NA,64,"E","1A16",53.6666666666667,-125.333333333333,-54.1218637992832,NA
"1A23","BIRD CREEK",1982,"",NA,204,"E","1A16",53.6666666666667,-125.333333333333,46.236559139785,NA
"1A23","BIRD CREEK",1983,"",NA,126,"E","1A16",53.6666666666667,-125.333333333333,-9.67741935483871,NA
"1A23","BIRD CREEK",1984,"",NA,128,"E","1A16",53.6666666666667,-125.333333333333,-8.24372759856631,NA
"1A23","BIRD CREEK",1985,"",NA,120,"E","1A16",53.6666666666667,-125.333333333333,-13.9784946236559,NA
"1A23","BIRD CREEK",1986,"",NA,118,"E","1A16",53.6666666666667,-125.333333333333,-15.4121863799283,NA
"1A23","BIRD CREEK",1987,"",NA,148,"E","1A16",53.6666666666667,-125.333333333333,6.09318996415771,NA
"1A23","BIRD CREEK",1988,"",NA,152,"E","1A16",53.6666666666667,-125.333333333333,8.96057347670252,NA
"1A23","BIRD CREEK",1989,"",NA,145,"E","1B06",53.6666666666667,-125.333333333333,3.94265232974911,NA
"1A23","BIRD CREEK",1990,"1990-03-29",38,112,"","",53.6666666666667,-125.333333333333,-19.7132616487455,NA
"1A23","BIRD CREEK",1991,"1991-03-28",66,168,"","",53.6666666666667,-125.333333333333,20.4301075268817,NA
"1A23","BIRD CREEK",1992,"1992-03-28",29,84,"","",53.6666666666667,-125.333333333333,-39.7849462365591,NA
"1A23","BIRD CREEK",1993,"1993-03-31",42,124,"","",53.6666666666667,-125.333333333333,-11.1111111111111,NA
"1A23","BIRD CREEK",1994,"1994-03-26",54,150,"","",53.6666666666667,-125.333333333333,7.5268817204301,NA
"1A23","BIRD CREEK",1995,"1995-03-28",59,180,"","",53.6666666666667,-125.333333333333,29.0322580645161,NA
"1A23","BIRD CREEK",1996,"1996-04-02",61,176,"","",53.6666666666667,-125.333333333333,26.1648745519713,NA
"1A23","BIRD CREEK",1997,"1997-03-31",111,270,"","",53.6666666666667,-125.333333333333,93.5483870967742,NA
"1A23","BIRD CREEK",1998,"1998-03-27",42,106,"","",53.6666666666667,-125.333333333333,-24.0143369175627,NA
"1A23","BIRD CREEK",1999,"1999-03-31",59,164,"","",53.6666666666667,-125.333333333333,17.5627240143369,NA
"1A23","BIRD CREEK",2000,"2000-03-29",45,136,"","",53.6666666666667,-125.333333333333,-2.5089605734767,NA
