station,year,annual_flow_summary,annual_flow_value
08HA003,1965,DJF.mean,6.29
08HA003,1966,DJF.mean,9.86
08HA003,1967,DJF.mean,9.37
08HA003,1968,DJF.mean,8.15
08HA003,1969,DJF.mean,8.34
08HA003,1970,DJF.mean,5.93
08HA003,1971,DJF.mean,8.01
08HA003,1972,DJF.mean,8.9
08HA003,1973,DJF.mean,7.01
08HA003,1974,DJF.mean,8.3
08HA003,1975,DJF.mean,11.48
08HA003,1976,DJF.mean,4.79
08HA003,1977,DJF.mean,7.62
08HA003,1978,DJF.mean,3.34
08HA003,1979,DJF.mean,7.3
08HA003,1980,DJF.mean,9.28
08HA003,1981,DJF.mean,8.97
08HA003,1982,DJF.mean,6.93
08HA003,1983,DJF.mean,8.89
08HA003,1984,DJF.mean,8.4
08HA003,1985,DJF.mean,4.19
08HA003,1986,DJF.mean,5.81
08HA003,1987,DJF.mean,4.82
08HA003,1988,DJF.mean,6.71
08HA003,1989,DJF.mean,5.77
08HA003,1990,DJF.mean,10.67
08HA003,1991,DJF.mean,6.43
08HA003,1992,DJF.mean,3.34
08HA003,1993,DJF.mean,4.82
08HA003,1994,DJF.mean,7.94
08HA003,1995,DJF.mean,9.5
08HA003,1996,DJF.mean,6.57
08HA003,1997,DJF.mean,16.67
08HA003,1998,DJF.mean,7.11
08HA003,1999,DJF.mean,11.04
08HA003,2000,DJF.mean,4.69
08HA003,2001,DJF.mean,6.87
08HA003,2002,DJF.mean,5.96
08HA003,2003,DJF.mean,9.59
08HA003,2004,DJF.mean,5.35
08HA003,2005,DJF.mean,5.66
08HA003,2006,DJF.mean,10.48
08HA003,2007,DJF.mean,8.73
08HA003,2008,DJF.mean,4.09
08HA003,2009,DJF.mean,9.34
08HA003,2010,DJF.mean,8.71
08HA003,2011,DJF.mean,7.19
08HA003,2012,DJF.mean,
08HA003,1958,MAM.mean,
08HA003,1959,MAM.mean,
08HA003,1960,MAM.mean,7.3
08HA003,1961,MAM.mean,4.42
08HA003,1962,MAM.mean,6.13
08HA003,1963,MAM.mean,4.54
08HA003,1964,MAM.mean,4.57
08HA003,1965,MAM.mean,4.57
08HA003,1966,MAM.mean,5.06
08HA003,1967,MAM.mean,3.55
08HA003,1968,MAM.mean,3.47
08HA003,1969,MAM.mean,9.27
08HA003,1970,MAM.mean,5.13
08HA003,1971,MAM.mean,8.84
08HA003,1972,MAM.mean,5.15
08HA003,1973,MAM.mean,2.26
08HA003,1974,MAM.mean,6.4
08HA003,1975,MAM.mean,5.83
08HA003,1976,MAM.mean,6.9
08HA003,1977,MAM.mean,2.86
08HA003,1978,MAM.mean,2.84
08HA003,1979,MAM.mean,2.69
08HA003,1980,MAM.mean,4.03
08HA003,1981,MAM.mean,6.68
08HA003,1982,MAM.mean,4.47
08HA003,1983,MAM.mean,2.77
08HA003,1984,MAM.mean,6.42
08HA003,1985,MAM.mean,5.17
08HA003,1986,MAM.mean,3.96
08HA003,1987,MAM.mean,2.8
08HA003,1988,MAM.mean,5.75
08HA003,1989,MAM.mean,4.89
08HA003,1990,MAM.mean,4.1
08HA003,1991,MAM.mean,5.13
08HA003,1992,MAM.mean,2.3
08HA003,1993,MAM.mean,5.96
08HA003,1994,MAM.mean,3.04
08HA003,1995,MAM.mean,2.0
08HA003,1996,MAM.mean,5.33
08HA003,1997,MAM.mean,9.39
08HA003,1998,MAM.mean,1.48
08HA003,1999,MAM.mean,8.07
08HA003,2000,MAM.mean,3.54
08HA003,2001,MAM.mean,3.09
08HA003,2002,MAM.mean,5.86
08HA003,2003,MAM.mean,4.0
08HA003,2004,MAM.mean,1.45
08HA003,2005,MAM.mean,6.35
08HA003,2006,MAM.mean,3.63
08HA003,2007,MAM.mean,3.12
08HA003,2008,MAM.mean,4.46
08HA003,2009,MAM.mean,5.09
08HA003,2010,MAM.mean,7.28
08HA003,2011,MAM.mean,5.83
08HA003,2012,MAM.mean,
08HA003,1958,JJA.mean,0.33
08HA003,1959,JJA.mean,0.84
08HA003,1960,JJA.mean,0.51
08HA003,1961,JJA.mean,0.38
08HA003,1962,JJA.mean,0.63
08HA003,1963,JJA.mean,0.54
08HA003,1964,JJA.mean,0.71
08HA003,1965,JJA.mean,0.44
08HA003,1966,JJA.mean,0.59
08HA003,1967,JJA.mean,0.29
08HA003,1968,JJA.mean,1.03
08HA003,1969,JJA.mean,1.02
08HA003,1970,JJA.mean,0.33
08HA003,1971,JJA.mean,0.7
08HA003,1972,JJA.mean,1.09
08HA003,1973,JJA.mean,0.38
08HA003,1974,JJA.mean,0.72
08HA003,1975,JJA.mean,0.72
08HA003,1976,JJA.mean,0.58
08HA003,1977,JJA.mean,0.38
08HA003,1978,JJA.mean,0.75
08HA003,1979,JJA.mean,0.58
08HA003,1980,JJA.mean,0.8
08HA003,1981,JJA.mean,1.08
08HA003,1982,JJA.mean,0.48
08HA003,1983,JJA.mean,1.12
08HA003,1984,JJA.mean,0.55
08HA003,1985,JJA.mean,0.22
08HA003,1986,JJA.mean,0.37
08HA003,1987,JJA.mean,0.24
08HA003,1988,JJA.mean,0.43
08HA003,1989,JJA.mean,0.34
08HA003,1990,JJA.mean,0.39
08HA003,1991,JJA.mean,1.5
08HA003,1992,JJA.mean,0.41
08HA003,1993,JJA.mean,0.65
08HA003,1994,JJA.mean,0.39
08HA003,1995,JJA.mean,0.26
08HA003,1996,JJA.mean,0.43
08HA003,1997,JJA.mean,3.34
08HA003,1998,JJA.mean,0.27
08HA003,1999,JJA.mean,0.45
08HA003,2000,JJA.mean,0.5
08HA003,2001,JJA.mean,0.51
08HA003,2002,JJA.mean,0.29
08HA003,2003,JJA.mean,0.3
08HA003,2004,JJA.mean,0.77
08HA003,2005,JJA.mean,0.41
08HA003,2006,JJA.mean,0.29
08HA003,2007,JJA.mean,0.48
08HA003,2008,JJA.mean,0.44
08HA003,2009,JJA.mean,0.33
08HA003,2010,JJA.mean,0.64
08HA003,2011,JJA.mean,0.56
08HA003,2012,JJA.mean,
08HA003,1958,SON.mean,
08HA003,1959,SON.mean,
08HA003,1960,SON.mean,12.04
08HA003,1961,SON.mean,13.24
08HA003,1962,SON.mean,22.35
08HA003,1963,SON.mean,22.64
08HA003,1964,SON.mean,5.9
08HA003,1965,SON.mean,13.25
08HA003,1966,SON.mean,21.5
08HA003,1967,SON.mean,21.3
08HA003,1968,SON.mean,16.79
08HA003,1969,SON.mean,10.88
08HA003,1970,SON.mean,11.32
08HA003,1971,SON.mean,10.29
08HA003,1972,SON.mean,14.34
08HA003,1973,SON.mean,18.39
08HA003,1974,SON.mean,12.27
08HA003,1975,SON.mean,27.12
08HA003,1976,SON.mean,3.82
08HA003,1977,SON.mean,16.49
08HA003,1978,SON.mean,4.7
08HA003,1979,SON.mean,16.04
08HA003,1980,SON.mean,21.75
08HA003,1981,SON.mean,20.59
08HA003,1982,SON.mean,14.43
08HA003,1983,SON.mean,19.75
08HA003,1984,SON.mean,16.27
08HA003,1985,SON.mean,6.3
08HA003,1986,SON.mean,11.26
08HA003,1987,SON.mean,8.01
08HA003,1988,SON.mean,11.33
08HA003,1989,SON.mean,7.9
08HA003,1990,SON.mean,26.56
08HA003,1991,SON.mean,11.58
08HA003,1992,SON.mean,7.08
08HA003,1993,SON.mean,6.32
08HA003,1994,SON.mean,16.06
08HA003,1995,SON.mean,23.73
08HA003,1996,SON.mean,13.11
08HA003,1997,SON.mean,33.46
08HA003,1998,SON.mean,18.67
08HA003,1999,SON.mean,16.58
08HA003,2000,SON.mean,6.82
08HA003,2001,SON.mean,16.86
08HA003,2002,SON.mean,9.06
08HA003,2003,SON.mean,19.45
08HA003,2004,SON.mean,12.55
08HA003,2005,SON.mean,9.57
08HA003,2006,SON.mean,27.97
08HA003,2007,SON.mean,16.73
08HA003,2008,SON.mean,5.41
08HA003,2009,SON.mean,22.04
08HA003,2010,SON.mean,16.95
08HA003,2011,SON.mean,10.0
08HA003,2012,SON.mean,13.33
08JB002,1958,ann.mean,28.24
08JB002,1959,ann.mean,32.48
08JB002,1960,ann.mean,28.2
08JB002,1961,ann.mean,20.69
08JB002,1962,ann.mean,22.24
08JB002,1963,ann.mean,21.78
08JB002,1964,ann.mean,25.29
08JB002,1965,ann.mean,22.25
08JB002,1966,ann.mean,24.95
08JB002,1967,ann.mean,25.93
08JB002,1968,ann.mean,28.33
08JB002,1969,ann.mean,20.09
08JB002,1970,ann.mean,15.06
08JB002,1971,ann.mean,20.48
08JB002,1972,ann.mean,34.48
08JB002,1973,ann.mean,20.04
08JB002,1974,ann.mean,24.82
08JB002,1975,ann.mean,13.3
08JB002,1976,ann.mean,43.47
08JB002,1977,ann.mean,24.92
08JB002,1978,ann.mean,18.42
08JB002,1979,ann.mean,21.37
08JB002,1980,ann.mean,9.9
08JB002,1981,ann.mean,18.58
08JB002,1982,ann.mean,17.66
08JB002,1983,ann.mean,12.55
08JB002,1984,ann.mean,13.66
08JB002,1985,ann.mean,14.41
08JB002,1986,ann.mean,11.91
08JB002,1987,ann.mean,13.76
08JB002,1988,ann.mean,12.64
08JB002,1989,ann.mean,15.55
08JB002,1990,ann.mean,16.9
08JB002,1991,ann.mean,15.17
08JB002,1992,ann.mean,17.83
08JB002,1993,ann.mean,20.36
08JB002,1994,ann.mean,19.92
08JB002,1995,ann.mean,16.02
08JB002,1996,ann.mean,25.77
08JB002,1997,ann.mean,33.43
08JB002,1998,ann.mean,16.1
08JB002,1999,ann.mean,21.07
08JB002,2000,ann.mean,
08JB002,2001,ann.mean,11.97
08JB002,2002,ann.mean,25.01
08JB002,2003,ann.mean,11.14
08JB002,2004,ann.mean,15.36
08JB002,2005,ann.mean,23.98
08JB002,2006,ann.mean,12.38
08JB002,2007,ann.mean,45.98
08JB002,2008,ann.mean,19.17
08JB002,2009,ann.mean,18.79
08JB002,2010,ann.mean,15.2
08JB002,2011,ann.mean,34.45
08JB002,2012,ann.mean,27.48
08JB002,1958,ann.min,5.66
08JB002,1959,ann.min,5.49
08JB002,1960,ann.min,7.33
08JB002,1961,ann.min,4.53
08JB002,1962,ann.min,4.59
08JB002,1963,ann.min,5.78
08JB002,1964,ann.min,5.24
08JB002,1965,ann.min,7.31
08JB002,1966,ann.min,6.71
08JB002,1967,ann.min,5.61
08JB002,1968,ann.min,5.35
08JB002,1969,ann.min,7.19
08JB002,1970,ann.min,3.71
08JB002,1971,ann.min,2.32
08JB002,1972,ann.min,5.47
08JB002,1973,ann.min,5.35
08JB002,1974,ann.min,5.24
08JB002,1975,ann.min,3.96
08JB002,1976,ann.min,9.06
08JB002,1977,ann.min,6.71
08JB002,1978,ann.min,5.18
08JB002,1979,ann.min,4.42
08JB002,1980,ann.min,2.63
08JB002,1981,ann.min,5.6
08JB002,1982,ann.min,4.59
08JB002,1983,ann.min,3.17
08JB002,1984,ann.min,4.5
08JB002,1985,ann.min,2.57
08JB002,1986,ann.min,2.47
08JB002,1987,ann.min,3.31
08JB002,1988,ann.min,3.89
08JB002,1989,ann.min,5.99
08JB002,1990,ann.min,4.91
08JB002,1991,ann.min,4.58
08JB002,1992,ann.min,5.65
08JB002,1993,ann.min,4.62
08JB002,1994,ann.min,5.3
08JB002,1995,ann.min,3.94
08JB002,1996,ann.min,3.75
08JB002,1997,ann.min,9.1
08JB002,1998,ann.min,5.14
08JB002,1999,ann.min,5.22
08JB002,2000,ann.min,
08JB002,2001,ann.min,4.68
08JB002,2002,ann.min,5.7
08JB002,2003,ann.min,4.74
08JB002,2004,ann.min,4.21
08JB002,2005,ann.min,9.15
08JB002,2006,ann.min,5.14
08JB002,2007,ann.min,5.82
08JB002,2008,ann.min,5.49
08JB002,2009,ann.min,4.97
08JB002,2010,ann.min,4.73
08JB002,2011,ann.min,6.42
08JB002,2012,ann.min,4.09
08JB002,1958,ann.max,91.2
08JB002,1959,ann.max,110.0
08JB002,1960,ann.max,92.3
08JB002,1961,ann.max,94.6
08JB002,1962,ann.max,78.2
08JB002,1963,ann.max,68.5
08JB002,1964,ann.max,88.6
08JB002,1965,ann.max,90.3
08JB002,1966,ann.max,85.0
08JB002,1967,ann.max,121.0
08JB002,1968,ann.max,136.0
08JB002,1969,ann.max,66.8
08JB002,1970,ann.max,45.9
08JB002,1971,ann.max,64.3
08JB002,1972,ann.max,166.0
08JB002,1973,ann.max,62.6
08JB002,1974,ann.max,96.3
08JB002,1975,ann.max,36.5
08JB002,1976,ann.max,161.0
08JB002,1977,ann.max,87.8
08JB002,1978,ann.max,59.2
08JB002,1979,ann.max,82.2
08JB002,1980,ann.max,23.8
08JB002,1981,ann.max,61.8
08JB002,1982,ann.max,68.9
08JB002,1983,ann.max,32.1
08JB002,1984,ann.max,35.5
08JB002,1985,ann.max,55.4
08JB002,1986,ann.max,44.1
08JB002,1987,ann.max,45.8
08JB002,1988,ann.max,37.6
08JB002,1989,ann.max,46.6
08JB002,1990,ann.max,49.3
08JB002,1991,ann.max,47.9
08JB002,1992,ann.max,50.0
08JB002,1993,ann.max,63.0
08JB002,1994,ann.max,65.2
08JB002,1995,ann.max,64.6
08JB002,1996,ann.max,86.7
08JB002,1997,ann.max,146.0
08JB002,1998,ann.max,53.6
08JB002,1999,ann.max,63.4
08JB002,2000,ann.max,
08JB002,2001,ann.max,33.5
08JB002,2002,ann.max,112.0
08JB002,2003,ann.max,28.1
08JB002,2004,ann.max,33.3
08JB002,2005,ann.max,67.4
08JB002,2006,ann.max,35.6
08JB002,2007,ann.max,183.0
08JB002,2008,ann.max,69.6
08JB002,2009,ann.max,67.1
08JB002,2010,ann.max,49.4
08JB002,2011,ann.max,165.0
08JB002,2012,ann.max,94.0
08JB002,1958,JAS.min,13.08
08JB002,1959,JAS.min,19.53
08JB002,1960,JAS.min,11.96
08JB002,1961,JAS.min,7.31
08JB002,1962,JAS.min,12.97
08JB002,1963,JAS.min,11.11
08JB002,1964,JAS.min,21.65
08JB002,1965,JAS.min,9.52
08JB002,1966,JAS.min,11.89
08JB002,1967,JAS.min,8.64
08JB002,1968,JAS.min,11.95
08JB002,1969,JAS.min,11.14
08JB002,1970,JAS.min,7.77
08JB002,1971,JAS.min,12.72
08JB002,1972,JAS.min,12.31
08JB002,1973,JAS.min,10.26
08JB002,1974,JAS.min,10.67
08JB002,1975,JAS.min,9.1
08JB002,1976,JAS.min,22.59
08JB002,1977,JAS.min,10.18
08JB002,1978,JAS.min,10.07
08JB002,1979,JAS.min,8.3
08JB002,1980,JAS.min,7.76
08JB002,1981,JAS.min,8.21
08JB002,1982,JAS.min,10.84
08JB002,1983,JAS.min,9.37
08JB002,1984,JAS.min,9.54
08JB002,1985,JAS.min,6.47
08JB002,1986,JAS.min,7.67
08JB002,1987,JAS.min,6.49
08JB002,1988,JAS.min,9.51
08JB002,1989,JAS.min,7.87
08JB002,1990,JAS.min,7.58
08JB002,1991,JAS.min,7.34
08JB002,1992,JAS.min,7.57
08JB002,1993,JAS.min,11.33
08JB002,1994,JAS.min,7.93
08JB002,1995,JAS.min,6.4
08JB002,1996,JAS.min,11.89
08JB002,1997,JAS.min,12.12
08JB002,1998,JAS.min,7.23
08JB002,1999,JAS.min,10.85
08JB002,2000,JAS.min,7.05
08JB002,2001,JAS.min,7.76
08JB002,2002,JAS.min,10.82
08JB002,2003,JAS.min,7.41
08JB002,2004,JAS.min,12.92
08JB002,2005,JAS.min,10.05
08JB002,2006,JAS.min,6.05
08JB002,2007,JAS.min,16.36
08JB002,2008,JAS.min,8.45
08JB002,2009,JAS.min,7.02
08JB002,2010,JAS.min,9.93
08JB002,2011,JAS.min,17.52
08JB002,2012,JAS.min,8.14
08JB002,1958,AMJ.max,75.0
08JB002,1959,AMJ.max,89.47
08JB002,1960,AMJ.max,85.29
08JB002,1961,AMJ.max,76.45
08JB002,1962,AMJ.max,63.85
08JB002,1963,AMJ.max,60.17
08JB002,1964,AMJ.max,76.66
08JB002,1965,AMJ.max,62.36
08JB002,1966,AMJ.max,76.42
08JB002,1967,AMJ.max,101.74
08JB002,1968,AMJ.max,106.5
08JB002,1969,AMJ.max,59.55
08JB002,1970,AMJ.max,42.18
08JB002,1971,AMJ.max,60.69
08JB002,1972,AMJ.max,136.73
08JB002,1973,AMJ.max,58.34
08JB002,1974,AMJ.max,89.76
08JB002,1975,AMJ.max,32.63
08JB002,1976,AMJ.max,149.57
08JB002,1977,AMJ.max,75.81
08JB002,1978,AMJ.max,53.07
08JB002,1979,AMJ.max,68.41
08JB002,1980,AMJ.max,22.23
08JB002,1981,AMJ.max,55.96
08JB002,1982,AMJ.max,61.29
08JB002,1983,AMJ.max,30.3
08JB002,1984,AMJ.max,33.77
08JB002,1985,AMJ.max,48.84
08JB002,1986,AMJ.max,35.15
08JB002,1987,AMJ.max,42.5
08JB002,1988,AMJ.max,33.57
08JB002,1989,AMJ.max,40.69
08JB002,1990,AMJ.max,45.23
08JB002,1991,AMJ.max,43.41
08JB002,1992,AMJ.max,47.28
08JB002,1993,AMJ.max,51.39
08JB002,1994,AMJ.max,60.69
08JB002,1995,AMJ.max,49.99
08JB002,1996,AMJ.max,78.82
08JB002,1997,AMJ.max,114.24
08JB002,1998,AMJ.max,43.0
08JB002,1999,AMJ.max,60.81
08JB002,2000,AMJ.max,
08JB002,2001,AMJ.max,30.51
08JB002,2002,AMJ.max,102.38
08JB002,2003,AMJ.max,26.51
08JB002,2004,AMJ.max,29.62
08JB002,2005,AMJ.max,62.91
08JB002,2006,AMJ.max,33.53
08JB002,2007,AMJ.max,165.43
08JB002,2008,AMJ.max,57.88
08JB002,2009,AMJ.max,61.9
08JB002,2010,AMJ.max,45.66
08JB002,2011,AMJ.max,140.47
08JB002,2012,AMJ.max,88.83
08JB002,1958,DJF.mean,29.32
08JB002,1959,DJF.mean,37.19
08JB002,1960,DJF.mean,30.38
08JB002,1961,DJF.mean,23.39
08JB002,1962,DJF.mean,25.38
08JB002,1963,DJF.mean,23.45
08JB002,1964,DJF.mean,28.96
08JB002,1965,DJF.mean,24.47
08JB002,1966,DJF.mean,28.24
08JB002,1967,DJF.mean,28.81
08JB002,1968,DJF.mean,32.65
08JB002,1969,DJF.mean,22.03
08JB002,1970,DJF.mean,15.92
08JB002,1971,DJF.mean,23.78
08JB002,1972,DJF.mean,39.65
08JB002,1973,DJF.mean,21.96
08JB002,1974,DJF.mean,28.48
08JB002,1975,DJF.mean,14.97
08JB002,1976,DJF.mean,49.73
08JB002,1977,DJF.mean,26.78
08JB002,1978,DJF.mean,20.75
08JB002,1979,DJF.mean,24.03
08JB002,1980,DJF.mean,11.14
08JB002,1981,DJF.mean,19.9
08JB002,1982,DJF.mean,20.02
08JB002,1983,DJF.mean,14.09
08JB002,1984,DJF.mean,15.34
08JB002,1985,DJF.mean,16.12
08JB002,1986,DJF.mean,13.59
08JB002,1987,DJF.mean,15.59
08JB002,1988,DJF.mean,14.15
08JB002,1989,DJF.mean,17.22
08JB002,1990,DJF.mean,18.57
08JB002,1991,DJF.mean,17.14
08JB002,1992,DJF.mean,20.13
08JB002,1993,DJF.mean,23.07
08JB002,1994,DJF.mean,22.38
08JB002,1995,DJF.mean,18.18
08JB002,1996,DJF.mean,29.84
08JB002,1997,DJF.mean,37.92
08JB002,1998,DJF.mean,17.41
08JB002,1999,DJF.mean,24.0
08JB002,2000,DJF.mean,
08JB002,2001,DJF.mean,13.06
08JB002,2002,DJF.mean,28.72
08JB002,2003,DJF.mean,12.21
08JB002,2004,DJF.mean,17.24
08JB002,2005,DJF.mean,25.49
08JB002,2006,DJF.mean,13.03
08JB002,2007,DJF.mean,53.65
08JB002,2008,DJF.mean,20.31
08JB002,2009,DJF.mean,21.32
08JB002,2010,DJF.mean,17.1
08JB002,2011,DJF.mean,39.61
08JB002,2012,DJF.mean,30.82
08JB002,1958,MAM.mean,55.36
08JB002,1959,MAM.mean,49.13
08JB002,1960,MAM.mean,51.78
08JB002,1961,MAM.mean,45.96
08JB002,1962,MAM.mean,28.24
08JB002,1963,MAM.mean,38.82
08JB002,1964,MAM.mean,33.58
08JB002,1965,MAM.mean,40.67
08JB002,1966,MAM.mean,49.8
08JB002,1967,MAM.mean,55.99
08JB002,1968,MAM.mean,59.19
08JB002,1969,MAM.mean,35.4
08JB002,1970,MAM.mean,24.46
08JB002,1971,MAM.mean,31.19
08JB002,1972,MAM.mean,67.09
08JB002,1973,MAM.mean,34.26
08JB002,1974,MAM.mean,49.08
08JB002,1975,MAM.mean,16.97
08JB002,1976,MAM.mean,82.97
08JB002,1977,MAM.mean,51.36
08JB002,1978,MAM.mean,31.49
08JB002,1979,MAM.mean,44.49
08JB002,1980,MAM.mean,13.01
08JB002,1981,MAM.mean,32.36
08JB002,1982,MAM.mean,28.6
08JB002,1983,MAM.mean,15.36
08JB002,1984,MAM.mean,21.41
08JB002,1985,MAM.mean,26.62
08JB002,1986,MAM.mean,16.06
08JB002,1987,MAM.mean,25.39
08JB002,1988,MAM.mean,18.19
08JB002,1989,MAM.mean,28.37
08JB002,1990,MAM.mean,29.46
08JB002,1991,MAM.mean,28.55
08JB002,1992,MAM.mean,38.86
08JB002,1993,MAM.mean,30.0
08JB002,1994,MAM.mean,44.33
08JB002,1995,MAM.mean,35.42
08JB002,1996,MAM.mean,54.59
08JB002,1997,MAM.mean,80.65
08JB002,1998,MAM.mean,30.52
08JB002,1999,MAM.mean,34.28
08JB002,2000,MAM.mean,
08JB002,2001,MAM.mean,15.48
08JB002,2002,MAM.mean,50.73
08JB002,2003,MAM.mean,16.15
08JB002,2004,MAM.mean,21.28
08JB002,2005,MAM.mean,46.8
08JB002,2006,MAM.mean,19.03
08JB002,2007,MAM.mean,99.53
08JB002,2008,MAM.mean,35.24
08JB002,2009,MAM.mean,37.72
08JB002,2010,MAM.mean,25.98
08JB002,2011,MAM.mean,68.21
08JB002,2012,MAM.mean,59.56
08JB002,1958,JJA.mean,28.19
08JB002,1959,JJA.mean,49.7
08JB002,1960,JJA.mean,35.03
08JB002,1961,JJA.mean,24.07
08JB002,1962,JJA.mean,39.17
08JB002,1963,JJA.mean,27.3
08JB002,1964,JJA.mean,44.38
08JB002,1965,JJA.mean,27.82
08JB002,1966,JJA.mean,28.53
08JB002,1967,JJA.mean,29.26
08JB002,1968,JJA.mean,33.78
08JB002,1969,JJA.mean,23.6
08JB002,1970,JJA.mean,20.02
08JB002,1971,JJA.mean,36.03
08JB002,1972,JJA.mean,49.48
08JB002,1973,JJA.mean,27.94
08JB002,1974,JJA.mean,35.2
08JB002,1975,JJA.mean,20.87
08JB002,1976,JJA.mean,60.48
08JB002,1977,JJA.mean,24.85
08JB002,1978,JJA.mean,25.69
08JB002,1979,JJA.mean,26.94
08JB002,1980,JJA.mean,15.3
08JB002,1981,JJA.mean,23.61
08JB002,1982,JJA.mean,28.37
08JB002,1983,JJA.mean,23.42
08JB002,1984,JJA.mean,19.96
08JB002,1985,JJA.mean,20.65
08JB002,1986,JJA.mean,22.14
08JB002,1987,JJA.mean,18.93
08JB002,1988,JJA.mean,18.98
08JB002,1989,JJA.mean,19.51
08JB002,1990,JJA.mean,23.78
08JB002,1991,JJA.mean,20.15
08JB002,1992,JJA.mean,17.65
08JB002,1993,JJA.mean,36.1
08JB002,1994,JJA.mean,21.27
08JB002,1995,JJA.mean,18.63
08JB002,1996,JJA.mean,31.7
08JB002,1997,JJA.mean,30.1
08JB002,1998,JJA.mean,18.46
08JB002,1999,JJA.mean,35.05
08JB002,2000,JJA.mean,16.45
08JB002,2001,JJA.mean,19.32
08JB002,2002,JJA.mean,34.44
08JB002,2003,JJA.mean,15.43
08JB002,2004,JJA.mean,18.53
08JB002,2005,JJA.mean,21.88
08JB002,2006,JJA.mean,15.81
08JB002,2007,JJA.mean,58.51
08JB002,2008,JJA.mean,22.15
08JB002,2009,JJA.mean,24.81
08JB002,2010,JJA.mean,18.07
08JB002,2011,JJA.mean,47.91
08JB002,2012,JJA.mean,33.64
08JB002,1958,SON.mean,9.6
08JB002,1959,SON.mean,23.06
08JB002,1960,SON.mean,10.53
08JB002,1961,SON.mean,5.78
08JB002,1962,SON.mean,15.11
08JB002,1963,SON.mean,8.5
08JB002,1964,SON.mean,16.48
08JB002,1965,SON.mean,9.91
08JB002,1966,SON.mean,13.25
08JB002,1967,SON.mean,7.68
08JB002,1968,SON.mean,13.4
08JB002,1969,SON.mean,11.76
08JB002,1970,SON.mean,5.73
08JB002,1971,SON.mean,10.59
08JB002,1972,SON.mean,12.78
08JB002,1973,SON.mean,8.03
08JB002,1974,SON.mean,8.51
08JB002,1975,SON.mean,10.63
08JB002,1976,SON.mean,18.91
08JB002,1977,SON.mean,8.9
08JB002,1978,SON.mean,10.08
08JB002,1979,SON.mean,6.23
08JB002,1980,SON.mean,7.78
08JB002,1981,SON.mean,7.48
08JB002,1982,SON.mean,7.78
08JB002,1983,SON.mean,6.95
08JB002,1984,SON.mean,8.12
08JB002,1985,SON.mean,4.63
08JB002,1986,SON.mean,5.94
08JB002,1987,SON.mean,6.28
08JB002,1988,SON.mean,8.5
08JB002,1989,SON.mean,7.4
08JB002,1990,SON.mean,6.24
08JB002,1991,SON.mean,6.73
08JB002,1992,SON.mean,7.95
08JB002,1993,SON.mean,9.12
08JB002,1994,SON.mean,6.67
08JB002,1995,SON.mean,5.06
08JB002,1996,SON.mean,11.22
08JB002,1997,SON.mean,12.54
08JB002,1998,SON.mean,6.53
08JB002,1999,SON.mean,8.85
08JB002,2000,SON.mean,7.62
08JB002,2001,SON.mean,7.0
08JB002,2002,SON.mean,8.49
08JB002,2003,SON.mean,7.43
08JB002,2004,SON.mean,16.04
08JB002,2005,SON.mean,10.68
08JB002,2006,SON.mean,6.22
08JB002,2007,SON.mean,18.54
08JB002,2008,SON.mean,7.1
08JB002,2009,SON.mean,6.75
08JB002,2010,SON.mean,11.24
08JB002,2011,SON.mean,13.56
08JB002,2012,SON.mean,6.36
08JE001,1958,ann.mean,150.48
08JE001,1959,ann.mean,161.02
08JE001,1960,ann.mean,171.15
08JE001,1961,ann.mean,113.79
08JE001,1962,ann.mean,97.3
08JE001,1963,ann.mean,116.28
08JE001,1964,ann.mean,178.91
08JE001,1965,ann.mean,139.25
08JE001,1966,ann.mean,147.1
08JE001,1967,ann.mean,149.81
08JE001,1968,ann.mean,172.08
08JE001,1969,ann.mean,135.41
08JE001,1970,ann.mean,139.2
08JE001,1971,ann.mean,137.72
08JE001,1972,ann.mean,194.06
08JE001,1973,ann.mean,132.72
08JE001,1974,ann.mean,160.63
08JE001,1975,ann.mean,113.01
08JE001,1976,ann.mean,180.84
08JE001,1977,ann.mean,138.41
08JE001,1978,ann.mean,90.22
08JE001,1979,ann.mean,119.98
08JE001,1980,ann.mean,77.56
08JE001,1981,ann.mean,128.46
08JE001,1982,ann.mean,122.99
08JE001,1983,ann.mean,114.23
08JE001,1984,ann.mean,121.79
08JE001,1985,ann.mean,94.16
08JE001,1986,ann.mean,108.69
08JE001,1987,ann.mean,112.77
08JE001,1988,ann.mean,144.82
08JE001,1989,ann.mean,90.18
08JE001,1990,ann.mean,123.81
08JE001,1991,ann.mean,108.99
08JE001,1992,ann.mean,141.32
08JE001,1993,ann.mean,124.95
08JE001,1994,ann.mean,128.39
08JE001,1995,ann.mean,100.46
08JE001,1996,ann.mean,169.71
08JE001,1997,ann.mean,192.63
08JE001,1998,ann.mean,105.64
08JE001,1999,ann.mean,144.28
08JE001,2000,ann.mean,128.56
08JE001,2001,ann.mean,136.83
08JE001,2002,ann.mean,172.65
08JE001,2003,ann.mean,129.17
08JE001,2004,ann.mean,123.33
08JE001,2005,ann.mean,143.89
08JE001,2006,ann.mean,95.37
08JE001,2007,ann.mean,170.73
08JE001,2008,ann.mean,150.73
08JE001,2009,ann.mean,132.46
08JE001,2010,ann.mean,99.04
08JE001,2011,ann.mean,161.79
08JE001,2012,ann.mean,166.06
